video_id,file_name,source_path,relative_path,file_size_bytes,duration_seconds,resolution,aspect_ratio,fps,video_codec,audio_present,audio_codec,metadata_readable,analysis_status,probe_error
fv_0165,10月11日更年期绝经女性该怎么办yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月11日更年期绝经女性该怎么办yx.mp4,成品/10月11日更年期绝经女性该怎么办yx.mp4,25908817,15.72,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0166,10月11日鸭嘴钳是女人的噩梦.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月11日鸭嘴钳是女人的噩梦.mp4,成品/10月11日鸭嘴钳是女人的噩梦.mp4,39069670,23.847,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0167,10月12日 女人要像钻石一样闪耀yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月12日 女人要像钻石一样闪耀yx.mp4,成品/10月12日 女人要像钻石一样闪耀yx.mp4,39600305,24.079,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0168,10月12日女人更年期要呵护自己yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月12日女人更年期要呵护自己yx.mp4,成品/10月12日女人更年期要呵护自己yx.mp4,22180044,13.444,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0169,10月13日 用好椰子油让皮肤像鸡蛋一样yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月13日 用好椰子油让皮肤像鸡蛋一样yx.mp4,成品/10月13日 用好椰子油让皮肤像鸡蛋一样yx.mp4,39143407,23.568,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0170,10月13日椰子油深层滋润安稳度过绝经yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月13日椰子油深层滋润安稳度过绝经yx.mp4,成品/10月13日椰子油深层滋润安稳度过绝经yx.mp4,37843020,23.104,1080x1920,9:16,60.000,hevc,true,aac,true,pending_not_analyzed,
fv_0171,10月15日 (4)(1).mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月15日 (4)(1).mp4,成品/10月15日 (4)(1).mp4,25124072,16.486,1920x1080,16:9,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0172,10月15日 (4)(2).mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月15日 (4)(2).mp4,成品/10月15日 (4)(2).mp4,31336365,16.486,1920x1080,16:9,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0173,10月15日 (4)(3).mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月15日 (4)(3).mp4,成品/10月15日 (4)(3).mp4,30869513,15.604,1920x1080,16:9,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0174,10月15日 (4)(4).mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月15日 (4)(4).mp4,成品/10月15日 (4)(4).mp4,30089443,15.604,1920x1080,16:9,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0175,10月15日 (4)(5).mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月15日 (4)(5).mp4,成品/10月15日 (4)(5).mp4,27858650,15.604,1920x1080,16:9,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0176,10月15日 (4)(6).mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月15日 (4)(6).mp4,成品/10月15日 (4)(6).mp4,29889581,15.604,1920x1080,16:9,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0177,10月15日 (4)(7).mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月15日 (4)(7).mp4,成品/10月15日 (4)(7).mp4,30603931,15.604,1920x1080,16:9,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0178,10月15日 (4)(8).mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月15日 (4)(8).mp4,成品/10月15日 (4)(8).mp4,27840434,15.604,1920x1080,16:9,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0179,10月15日 (4)(9).mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月15日 (4)(9).mp4,成品/10月15日 (4)(9).mp4,28774930,15.604,1920x1080,16:9,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0180,10月15日 (4).mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月15日 (4).mp4,成品/10月15日 (4).mp4,11206075,16.486,1920x1080,16:9,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0181,10月15日 (6).mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月15日 (6).mp4,成品/10月15日 (6).mp4,16729070,20.712,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0182,10月15日 女人四五十岁也可以保持水润yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月15日 女人四五十岁也可以保持水润yx.mp4,成品/10月15日 女人四五十岁也可以保持水润yx.mp4,20524194,16.556,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0183,10月15日60岁女人床头必备润肤6yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月15日60岁女人床头必备润肤6yx.mp4,成品/10月15日60岁女人床头必备润肤6yx.mp4,17658383,14.884,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0184,10月15日为啥男人特别喜欢种草莓(1).mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月15日为啥男人特别喜欢种草莓(1).mp4,成品/10月15日为啥男人特别喜欢种草莓(1).mp4,22329786,22.036,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0185,10月16日60岁的夫妻生活还有意思嘛.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月16日60岁的夫妻生活还有意思嘛.mp4,成品/10月16日60岁的夫妻生活还有意思嘛.mp4,32816039,25.31,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0186,10月16日女人50岁保养还有用嘛yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月16日女人50岁保养还有用嘛yx.mp4,成品/10月16日女人50岁保养还有用嘛yx.mp4,42831018,22.941,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0187,10月16日女人绝经的你不知道的秘密yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月16日女人绝经的你不知道的秘密yx.mp4,成品/10月16日女人绝经的你不知道的秘密yx.mp4,33158961,17.206,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0188,10月16日除了亲嘴还有啥能增加亲密.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月16日除了亲嘴还有啥能增加亲密.mp4,成品/10月16日除了亲嘴还有啥能增加亲密.mp4,62035440,33.019,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0189,10月17日不服老的女人注意三点yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月17日不服老的女人注意三点yx.mp4,成品/10月17日不服老的女人注意三点yx.mp4,52229169,27.887,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0190,10月17日夫妻生活好不好看床就知道.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月17日夫妻生活好不好看床就知道.mp4,成品/10月17日夫妻生活好不好看床就知道.mp4,80217809,43.073,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0191,10月17日更年期保持水润皮肤呢yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月17日更年期保持水润皮肤呢yx.mp4,成品/10月17日更年期保持水润皮肤呢yx.mp4,53886777,28.676,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0192,10月18日夫妻生活在婚姻中有多重要.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月18日夫妻生活在婚姻中有多重要/10月18日夫妻生活在婚姻中有多重要.mp4,成品/10月18日夫妻生活在婚姻中有多重要/10月18日夫妻生活在婚姻中有多重要.mp4,61877832,33.135,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0193,10月18日夫妻相处需不需要激情.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月18日夫妻相处需不需要激情.mp4,成品/10月18日夫妻相处需不需要激情.mp4,82984663,44.977,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0194,10月18日怎么缓解绝经不适感yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月18日怎么缓解绝经不适感yx.mp4,成品/10月18日怎么缓解绝经不适感yx.mp4,32024353,16.811,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0195,10月19日 女人用椰子油肌肤都在欢呼yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月19日 女人用椰子油肌肤都在欢呼yx.mp4,成品/10月19日 女人用椰子油肌肤都在欢呼yx.mp4,48902998,25.913,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0196,10月20日 绝经与椰子油之间的秘密yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月20日 绝经与椰子油之间的秘密yx.mp4,成品/10月20日 绝经与椰子油之间的秘密yx.mp4,44139049,23.87,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0197,10月21日 (3).mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月21日 (3).mp4,成品/10月21日 (3).mp4,314101188,170.62,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0198,10月21日夫妻之间爱与不爱的区别.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月21日夫妻之间爱与不爱的区别.mp4,成品/10月21日夫妻之间爱与不爱的区别.mp4,100351180,53.87,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0199,10月21日年纪大了该怎么变的润yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月21日年纪大了该怎么变的润yx.mp4,成品/10月21日年纪大了该怎么变的润yx.mp4,66511634,35.851,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0200,10月22日 绝经过后最大问题是什么yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月22日 绝经过后最大问题是什么yx.mp4,成品/10月22日 绝经过后最大问题是什么yx.mp4,49748174,26.401,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0201,10月22日女人有这五大状态一定要注意.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月22日女人有这五大状态一定要注意/10月22日女人有这五大状态一定要注意.mp4,成品/10月22日女人有这五大状态一定要注意/10月22日女人有这五大状态一定要注意.mp4,132180301,71.285,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0202,10月22日绝经过后最大问题是什么yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月22日绝经过后最大问题是什么yx/10月22日绝经过后最大问题是什么yx.mp4,成品/10月22日绝经过后最大问题是什么yx/10月22日绝经过后最大问题是什么yx.mp4,49751675,26.401,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0203,10月23日 (1).mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月23日 (1).mp4,成品/10月23日 (1).mp4,365056674,203.105,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0204,10月23日 50岁绝经该怎么办yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月23日 50岁绝经该怎么办yx.mp4,成品/10月23日 50岁绝经该怎么办yx.mp4,65684983,34.783,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0205,10月23日 功夫好女人男人不回家都难.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月23日 功夫好女人男人不回家都难.mp4,成品/10月23日 功夫好女人男人不回家都难.mp4,50413032,27.074,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0206,10月24日 一瓶好油+一双好手等于绝杀.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月24日 一瓶好油+一双好手等于绝杀.mp4,成品/10月24日 一瓶好油+一双好手等于绝杀.mp4,59229984,31.834,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0207,10月24日婚姻中如何拿捏男人.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月24日婚姻中如何拿捏男人.mp4,成品/10月24日婚姻中如何拿捏男人.mp4,88038738,47.508,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0208,10月25日绝经过后干该怎么解决呢yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月25日绝经过后干该怎么解决呢yx.mp4,成品/10月25日绝经过后干该怎么解决呢yx.mp4,79765295,42.585,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0209,10月26日 技术好女人更受男人宠爱.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月26日 技术好女人更受男人宠爱.mp4,成品/10月26日 技术好女人更受男人宠爱.mp4,65414567,35.317,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0210,10月26日更年期过后有那些好处呢yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月26日更年期过后有那些好处呢yx.mp4,成品/10月26日更年期过后有那些好处呢yx.mp4,50664356,27.237,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0211,10月26日绝经更年期后该怎么保养yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月26日绝经更年期后该怎么保养yx.mp4,成品/10月26日绝经更年期后该怎么保养yx.mp4,68266431,36.687,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0212,10月26日要学会表达情绪而非情绪化表达.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月26日要学会表达情绪而非情绪化表达.mp4,成品/10月26日要学会表达情绪而非情绪化表达.mp4,306147903,166.441,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0213,10月28日 增进情侣亲密小秘密yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月28日 增进情侣亲密小秘密yx.mp4,成品/10月28日 增进情侣亲密小秘密yx.mp4,35480796,19.179,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0214,10月28日 情侣之间亲密的小秘密yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月28日 情侣之间亲密的小秘密yx.mp4,成品/10月28日 情侣之间亲密的小秘密yx.mp4,28562651,15.209,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0215,10月28日绝经前有哪些征兆.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月28日绝经前有哪些征兆.mp4,成品/10月28日绝经前有哪些征兆.mp4,164333335,88.584,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0216,10月29日男人为什么喜欢丰满的女人.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月29日男人为什么喜欢丰满的女人.mp4,成品/10月29日男人为什么喜欢丰满的女人.mp4,76122399,41.378,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0217,10月29日身体亲密和心理亲密哪个好.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月29日身体亲密和心理亲密哪个好.mp4,成品/10月29日身体亲密和心理亲密哪个好.mp4,166412578,90.836,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0218,10月29日身体亲密和心理亲密哪个好.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月29日身体亲密和心理亲密哪个好/10月29日身体亲密和心理亲密哪个好.mp4,成品/10月29日身体亲密和心理亲密哪个好/10月29日身体亲密和心理亲密哪个好.mp4,166514904,90.836,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0219,10月30日 (1)(1).mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月30日 (1)(1)/10月30日 (1)(1).mp4,成品/10月30日 (1)(1)/10月30日 (1)(1).mp4,234244263,126.502,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0220,10月30日 (1).mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月30日 (1)/10月30日 (1).mp4,成品/10月30日 (1)/10月30日 (1).mp4,234475402,126.502,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0221,10月30日绝经更年期后该怎么保养.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月30日绝经更年期后该怎么保养/10月30日绝经更年期后该怎么保养.mp4,成品/10月30日绝经更年期后该怎么保养/10月30日绝经更年期后该怎么保养.mp4,68178766,36.687,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0222,10月30日绝经过后最大问题是什么yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月30日绝经过后最大问题是什么yx/10月30日绝经过后最大问题是什么yx.mp4,成品/10月30日绝经过后最大问题是什么yx/10月30日绝经过后最大问题是什么yx.mp4,49559308,26.401,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0223,10月31日国外30岁女性保养小秘密yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月31日国外30岁女性保养小秘密yx.mp4,成品/10月31日国外30岁女性保养小秘密yx.mp4,61955443,33.181,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0224,10月31日完美的夫妻生活受益是女人.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/10月31日完美的夫妻生活受益是女人.mp4,成品/10月31日完美的夫妻生活受益是女人.mp4,50660774,27.121,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0225,11-12.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11-12/11-12.mp4,成品/11-12/11-12.mp4,62725661,33.251,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0226,11-22离婚真的对孩子伤害大嘛.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11-22离婚真的对孩子伤害大嘛.mp4,成品/11-22离婚真的对孩子伤害大嘛.mp4,196437258,106.371,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0227,11.11绝经过后干该怎么解决呢.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11.11绝经过后干该怎么解决呢.mp4,成品/11.11绝经过后干该怎么解决呢.mp4,79390350,42.585,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0228,11月11日女人为什么钟爱坏男人呢？.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月11日女人为什么钟爱坏男人呢？.mp4,成品/11月11日女人为什么钟爱坏男人呢？.mp4,58768293,31.37,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0229,11月11日离婚真的对孩子伤害大嘛.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月11日离婚真的对孩子伤害大嘛.mp4,成品/11月11日离婚真的对孩子伤害大嘛.mp4,375468315,203.639,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0230,11月11日送男人最好的礼物就是你自己yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月11日送男人最好的礼物就是你自己yx.mp4,成品/11月11日送男人最好的礼物就是你自己yx.mp4,69159176,37.314,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0231,11月11日送老公最好的礼物肯定是你自己yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月11日送老公最好的礼物肯定是你自己yx/11月11日送老公最好的礼物肯定是你自己yx.mp4,成品/11月11日送老公最好的礼物肯定是你自己yx/11月11日送老公最好的礼物肯定是你自己yx.mp4,68396311,37.314,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0232,11月12日女人一定要成为用香高手yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月12日女人一定要成为用香高手yx.mp4,成品/11月12日女人一定要成为用香高手yx.mp4,89777195,48.274,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0233,11月12日女人很多都不会保护皮肤yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月12日女人很多都不会保护皮肤yx.mp4,成品/11月12日女人很多都不会保护皮肤yx.mp4,63869394,34.133,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0234,11月12日男生接吻的时候为什么手不老实.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月12日男生接吻的时候为什么手不老实.mp4,成品/11月12日男生接吻的时候为什么手不老实.mp4,87591202,46.811,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0235,11月12日离婚真的对孩子伤害大嘛.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月12日离婚真的对孩子伤害大嘛.mp4,成品/11月12日离婚真的对孩子伤害大嘛.mp4,196436233,106.371,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0236,11月12日颜色深就是经验多完全是污蔑yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月12日颜色深就是经验多完全是污蔑yx.mp4,成品/11月12日颜色深就是经验多完全是污蔑yx.mp4,114860254,62.253,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0237,11月13日 女性中年危机如何拿捏老公yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月13日 女性中年危机如何拿捏老公yx.mp4,成品/11月13日 女性中年危机如何拿捏老公yx.mp4,172383916,92.717,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0238,11月13日女人人生第一课首先要爱自己.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月13日女人人生第一课首先要爱自己/11月13日女人人生第一课首先要爱自己.mp4,成品/11月13日女人人生第一课首先要爱自己/11月13日女人人生第一课首先要爱自己.mp4,129131842,69.288,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0239,11月14日 情侣如何提高亲密感yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月14日 情侣如何提高亲密感yx.mp4,成品/11月14日 情侣如何提高亲密感yx.mp4,65605719,34.946,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0240,11月14日 生理上的需求是真正的爱吗.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月14日 生理上的需求是真正的爱吗.mp4,成品/11月14日 生理上的需求是真正的爱吗.mp4,49844180,26.54,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0241,11月14日女人可以没有男人男人不能没有女人.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月14日女人可以没有男人男人不能没有女人/11月14日女人可以没有男人男人不能没有女人.mp4,成品/11月14日女人可以没有男人男人不能没有女人/11月14日女人可以没有男人男人不能没有女人.mp4,28940082,15.371,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0242,11月14日女人拿捏男人的小妙招yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月14日女人拿捏男人的小妙招yx.mp4,成品/11月14日女人拿捏男人的小妙招yx.mp4,67199210,36.014,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0243,11月14日生理性的喜欢有多重要.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月14日生理性的喜欢有多重要.mp4,成品/11月14日生理性的喜欢有多重要.mp4,67785982,36.571,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0244,11月15日 50岁后还要用椰子油吗.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月15日 50岁后还要用椰子油吗.mp4,成品/11月15日 50岁后还要用椰子油吗.mp4,52876524,28.444,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0245,11月15日 绝经过后到底如何养护.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月15日 绝经过后到底如何养护.mp4,成品/11月15日 绝经过后到底如何养护.mp4,86551401,46.486,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0246,11月15日一个有家庭的男人为什么找你.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月15日一个有家庭的男人为什么找你.mp4,成品/11月15日一个有家庭的男人为什么找你.mp4,65881687,35.48,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0247,11月18日 女人如何自带贵气感只要做以下三点.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月18日 女人如何自带贵气感只要做以下三点/11月18日 女人如何自带贵气感只要做以下三点.mp4,成品/11月18日 女人如何自带贵气感只要做以下三点/11月18日 女人如何自带贵气感只要做以下三点.mp4,123270682,66.548,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
