current_video_id,file_name,source_path,relative_path,file_size_mb,duration_seconds,resolution,aspect_ratio,fps,has_audio,video_codec,audio_codec,video_read_status,first_frame_decode_status,error_message,possible_duplicate_group,notes
cfv_0079,只需一个动作臀饱满盆底肌J致了6.12.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需一个动作臀饱满盆底肌J致了6.12.mp4,已发/只需一个动作臀饱满盆底肌J致了6.12.mp4,16.617,13.816,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0080,只需一个小球内脏下垂不见了.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需一个小球内脏下垂不见了.mp4,已发/只需一个小球内脏下垂不见了.mp4,52.601,42.934,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0081,只需一个小球告别跑跳漏水困扰.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需一个小球告别跑跳漏水困扰.mp4,已发/只需一个小球告别跑跳漏水困扰.mp4,34.591,28.723,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0082,只需一个小球拯救妈妈臀臀凹陷.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需一个小球拯救妈妈臀臀凹陷.mp4,已发/只需一个小球拯救妈妈臀臀凹陷.mp4,36.375,29.652,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0083,只需一个小球练出紧致的盆底肌.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需一个小球练出紧致的盆底肌.mp4,已发/只需一个小球练出紧致的盆底肌.mp4,47.383,38.777,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0084,只需一个小球腰细了臀部翘了.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需一个小球腰细了臀部翘了.mp4,已发/只需一个小球腰细了臀部翘了.mp4,15.443,12.655,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0085,只需一个小球让盆底肌越练越紧.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需一个小球让盆底肌越练越紧.mp4,已发/只需一个小球让盆底肌越练越紧.mp4,46.371,38.289,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0086,只需一个小球跑跳尴尬没有了.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需一个小球跑跳尴尬没有了.mp4,已发/只需一个小球跑跳尴尬没有了.mp4,26.858,22.105,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0087,只需一个瑜伽小球就能锻炼盆底肌6.16.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需一个瑜伽小球就能锻炼盆底肌6.16.mp4,已发/只需一个瑜伽小球就能锻炼盆底肌6.16.mp4,23.428,19.435,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0088,只需一个瑜伽小球轻松养出好体态6.1（5）.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需一个瑜伽小球轻松养出好体态6.1（5）.mp4,已发/只需一个瑜伽小球轻松养出好体态6.1（5）.mp4,22.583,18.344,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0089,只需一个瑜伽小球髋灵活了臀翘了6.8.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需一个瑜伽小球髋灵活了臀翘了6.8.mp4,已发/只需一个瑜伽小球髋灵活了臀翘了6.8.mp4,14.086,11.169,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0090,只需三个动作帮你瘦臀瘦肚子.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需三个动作帮你瘦臀瘦肚子.mp4,已发/只需三个动作帮你瘦臀瘦肚子.mp4,23.481,19.249,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0091,只需三个动作臀饱满腰背挺拔6.15.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需三个动作臀饱满腰背挺拔6.15.mp4,已发/只需三个动作臀饱满腰背挺拔6.15.mp4,20.307,16.370,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0092,只需三个动作让P底紧致Q弹.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需三个动作让P底紧致Q弹.mp4,已发/只需三个动作让P底紧致Q弹.mp4,19.957,16.138,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0093,只需两个动作肚子平了臀翘了.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需两个动作肚子平了臀翘了.mp4,已发/只需两个动作肚子平了臀翘了.mp4,19.931,16.045,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0094,只需四个动作告别松弛漏水尴尬.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需四个动作告别松弛漏水尴尬.mp4,已发/只需四个动作告别松弛漏水尴尬.mp4,25.157,20.433,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0095,只需四个动作臀翘了小肚子平了.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/只需四个动作臀翘了小肚子平了.mp4,已发/只需四个动作臀翘了小肚子平了.mp4,20.840,16.974,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0096,四个动作修复盆底肌.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/四个动作修复盆底肌.mp4,已发/四个动作修复盆底肌.mp4,39.936,32.577,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0097,四个动作告别跑跳漏水的问题6.1（2）.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/四个动作告别跑跳漏水的问题6.1（2）.mp4,已发/四个动作告别跑跳漏水的问题6.1（2）.mp4,31.199,25.472,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0098,女性再懒也要练这四个动作6.5.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/女性再懒也要练这四个动作6.5.mp4,已发/女性再懒也要练这四个动作6.5.mp4,19.365,15.952,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0099,宝妈必看.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/宝妈必看.mp4,已发/宝妈必看.mp4,37.499,38.220,720x1280,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0100,小肚子凸出.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/小肚子凸出.mp4,已发/小肚子凸出.mp4,23.212,23.614,720x1280,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0101,小腹凸出 妈妈臀就练这几个动作6.15.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/小腹凸出 妈妈臀就练这几个动作6.15.mp4,已发/小腹凸出 妈妈臀就练这几个动作6.15.mp4,29.177,23.800,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0102,小腹突出.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/小腹突出.mp4,已发/小腹突出.mp4,11.871,12.004,720x1280,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0103,居家四个动作告别坠胀漏氵烦恼6.8（2）.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/居家四个动作告别坠胀漏氵烦恼6.8（2）.mp4,已发/居家四个动作告别坠胀漏氵烦恼6.8（2）.mp4,44.581,36.641,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0104,悬垂腹.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/悬垂腹.mp4,已发/悬垂腹.mp4,26.632,27.121,720x1280,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0105,悬垂腹别盲目的去卷腹.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/悬垂腹别盲目的去卷腹.mp4,已发/悬垂腹别盲目的去卷腹.mp4,15.429,12.817,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0106,想要小腹平坦一个小球帮你搞定6.4（2）.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/想要小腹平坦一个小球帮你搞定6.4（2）.mp4,已发/想要小腹平坦一个小球帮你搞定6.4（2）.mp4,39.868,32.206,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0107,扁平臀臀凹陷就练这两个动作.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/扁平臀臀凹陷就练这两个动作.mp4,已发/扁平臀臀凹陷就练这两个动作.mp4,16.857,13.908,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0108,新手练八爪鱼只需一个瑜伽小球6.11.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/新手练八爪鱼只需一个瑜伽小球6.11.mp4,已发/新手练八爪鱼只需一个瑜伽小球6.11.mp4,22.737,18.785,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0109,日常练习10分钟练出灵动的蜜桃臀6.3.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/日常练习10分钟练出灵动的蜜桃臀6.3.mp4,已发/日常练习10分钟练出灵动的蜜桃臀6.3.mp4,13.223,10.751,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0110,松弛漏氵.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/松弛漏氵.mp4,已发/松弛漏氵.mp4,61.618,62.554,720x1280,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0111,每天十分钟.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/每天十分钟.mp4,已发/每天十分钟.mp4,11.255,9.404,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0112,每天坚持这个动作让你越练越J致6.9.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/每天坚持这个动作让你越练越J致6.9.mp4,已发/每天坚持这个动作让你越练越J致6.9.mp4,51.196,42.655,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0113,每天睡前练习盆底肌会越练越紧6.3（4）.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/每天睡前练习盆底肌会越练越紧6.3（4）.mp4,已发/每天睡前练习盆底肌会越练越紧6.3（4）.mp4,33.746,28.189,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0114,每天碎片10分钟告别“小腹婆”.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/每天碎片10分钟告别“小腹婆”.mp4,已发/每天碎片10分钟告别“小腹婆”.mp4,12.255,10.008,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0115,每天练习5分钟腹直肌分离不见了6.11.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/每天练习5分钟腹直肌分离不见了6.11.mp4,已发/每天练习5分钟腹直肌分离不见了6.11.mp4,13.404,10.913,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0116,每天练习五组告别小腹凸出困扰.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/每天练习五组告别小腹凸出困扰.mp4,已发/每天练习五组告别小腹凸出困扰.mp4,70.663,58.700,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0117,每天练习这个动作越练越有力量6.6.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/每天练习这个动作越练越有力量6.6.mp4,已发/每天练习这个动作越练越有力量6.6.mp4,43.429,35.921,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0118,每天练瑜伽小球告别跑跳漏水尴尬.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/每天练瑜伽小球告别跑跳漏水尴尬.mp4,已发/每天练瑜伽小球告别跑跳漏水尴尬.mp4,29.046,23.986,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0119,王炸臀桥.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/王炸臀桥.mp4,已发/王炸臀桥.mp4,15.674,12.306,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0120,甩掉小肚腩.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/甩掉小肚腩.mp4,已发/甩掉小肚腩.mp4,20.479,20.642,720x1280,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0121,疼痛不舒服的这个动作帮你改变.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/疼痛不舒服的这个动作帮你改变.mp4,已发/疼痛不舒服的这个动作帮你改变.mp4,37.988,31.068,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0122,盆底肌没有感觉就练这个动作6.5（2）.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/盆底肌没有感觉就练这个动作6.5（2）.mp4,已发/盆底肌没有感觉就练这个动作6.5（2）.mp4,33.353,27.376,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0123,盆底高张多练这个动作.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/盆底高张多练这个动作.mp4,已发/盆底高张多练这个动作.mp4,59.676,49.644,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0124,盆盆底松C一个小球让你紧致.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/盆盆底松C一个小球让你紧致.mp4,已发/盆盆底松C一个小球让你紧致.mp4,32.055,26.053,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0125,盆盆底松松的一个小球帮你改变.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/盆盆底松松的一个小球帮你改变.mp4,已发/盆盆底松松的一个小球帮你改变.mp4,50.250,41.355,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0126,腹横肌.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/腹横肌.mp4,已发/腹横肌.mp4,13.142,15.000,720x1280,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0127,蝴蝶开合式让你收盆底提耻骨6.3（3）.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/蝴蝶开合式让你收盆底提耻骨6.3（3）.mp4,已发/蝴蝶开合式让你收盆底提耻骨6.3（3）.mp4,38.317,31.486,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0128,跑跳漏水尴尬一个小球告别困扰.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/跑跳漏水尴尬一个小球告别困扰.mp4,已发/跑跳漏水尴尬一个小球告别困扰.mp4,31.214,25.472,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0129,跑跳漏水尴尬一个小球告别尴尬.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/跑跳漏水尴尬一个小球告别尴尬.mp4,已发/跑跳漏水尴尬一个小球告别尴尬.mp4,30.437,25.472,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0130,跑跳漏水尴尬就练这几个动作6.16.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/跑跳漏水尴尬就练这几个动作6.16.mp4,已发/跑跳漏水尴尬就练这几个动作6.16.mp4,29.431,24.474,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0131,1.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/1.mp4,已发/重复发/1.mp4,33.233,27.121,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0132,2.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/2.mp4,已发/重复发/2.mp4,15.123,12.121,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0133,3.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/3.mp4,已发/重复发/3.mp4,28.954,23.614,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0134,3c1f730c6718638e03e080ee7f2bb1c4.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/3c1f730c6718638e03e080ee7f2bb1c4.mp4,已发/重复发/3c1f730c6718638e03e080ee7f2bb1c4.mp4,8.079,40.358,720x1280,9:16,30.006,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0135,4.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/4.mp4,已发/重复发/4.mp4,46.193,38.313,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0136,5.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/5.mp4,已发/重复发/5.mp4,25.205,20.642,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0137,下腹部坠胀这一式帮你搞定6.5（3）.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/下腹部坠胀这一式帮你搞定6.5（3）.mp4,已发/重复发/下腹部坠胀这一式帮你搞定6.5（3）.mp4,44.587,36.223,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0138,产后三个动作告别妈妈臀（复制.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/复制素材库已发/产后三个动作告别妈妈臀（复制.mp4,已发/重复发/复制素材库已发/产后三个动作告别妈妈臀（复制.mp4,10.338,10.936,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0139,只需一个瑜伽小球告别跑跳（复制.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/复制素材库已发/只需一个瑜伽小球告别跑跳（复制.mp4,已发/重复发/复制素材库已发/只需一个瑜伽小球告别跑跳（复制.mp4,24.484,20.433,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0140,只需一个瑜伽小球让你告别妈妈臀（复制.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/复制素材库已发/只需一个瑜伽小球让你告别妈妈臀（复制.mp4,已发/重复发/复制素材库已发/只需一个瑜伽小球让你告别妈妈臀（复制.mp4,13.693,12.237,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0141,只需一个瑜伽球告别盆盆松（复制.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/复制素材库已发/只需一个瑜伽球告别盆盆松（复制.mp4,已发/重复发/复制素材库已发/只需一个瑜伽球告别盆盆松（复制.mp4,10.849,9.404,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0142,只需一个瑜伽球练出紧致的盆底肌（复制.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/复制素材库已发/只需一个瑜伽球练出紧致的盆底肌（复制.mp4,已发/重复发/复制素材库已发/只需一个瑜伽球练出紧致的盆底肌（复制.mp4,15.375,13.189,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0143,只需一个瑜伽球臀翘了小肚子不见了（复制.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/重复发/复制素材库已发/只需一个瑜伽球臀翘了小肚子不见了（复制.mp4,已发/重复发/复制素材库已发/只需一个瑜伽球臀翘了小肚子不见了（复制.mp4,10.023,9.752,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0144,钻石式臀桥告别产后妈妈臀.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/钻石式臀桥告别产后妈妈臀.mp4,已发/钻石式臀桥告别产后妈妈臀.mp4,68.827,57.074,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0145,青蛙趴变式改善骨盆前倾.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/青蛙趴变式改善骨盆前倾.mp4,已发/青蛙趴变式改善骨盆前倾.mp4,12.189,10.008,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0146,高段位的女性都在练习八爪鱼.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/高段位的女性都在练习八爪鱼.mp4,已发/高段位的女性都在练习八爪鱼.mp4,16.218,13.282,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0147,高段位的女性都在练习盆底肌.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/高段位的女性都在练习盆底肌.mp4,已发/高段位的女性都在练习盆底肌.mp4,19.388,15.743,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0148,高段位的女性都在练八爪鱼6.16.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/高段位的女性都在练八爪鱼6.16.mp4,已发/高段位的女性都在练八爪鱼6.16.mp4,26.061,21.501,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0149,高段位的女性都开始练盆底肌6.10.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/高段位的女性都开始练盆底肌6.10.mp4,已发/高段位的女性都开始练盆底肌6.10.mp4,13.775,11.169,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0150,高段位的女性都想拥有蜜桃臀.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/已发/高段位的女性都想拥有蜜桃臀.mp4,已发/高段位的女性都想拥有蜜桃臀.mp4,23.109,18.738,1080x1920,9:16,30.000,true,h264,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0151,悬垂腹大肚子躺着就能变小.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/悬垂腹大肚子躺着就能变小.mp4,悬垂腹大肚子躺着就能变小.mp4,43.270,32.136,1080x1920,9:16,60.000,true,hevc,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0152,收紧盆底肌每天坚持五分钟.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/收紧盆底肌每天坚持五分钟/收紧盆底肌每天坚持五分钟.mp4,收紧盆底肌每天坚持五分钟/收紧盆底肌每天坚持五分钟.mp4,55.194,41.076,1080x1920,9:16,60.000,true,hevc,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0153,椅子上一个动作轻松闭合花园.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/椅子上一个动作轻松闭合花园/椅子上一个动作轻松闭合花园.mp4,椅子上一个动作轻松闭合花园/椅子上一个动作轻松闭合花园.mp4,113.031,85.147,1080x1920,9:16,60.000,true,hevc,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0154,每天10分钟臀不塌了胯不宽了.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/每天10分钟臀不塌了胯不宽了.mp4,每天10分钟臀不塌了胯不宽了.mp4,21.172,23.707,1080x1920,9:16,30.000,true,hevc,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0155,每天3分钟缓解腹部胀气.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/每天3分钟缓解腹部胀气.mp4,每天3分钟缓解腹部胀气.mp4,41.370,30.534,1080x1920,9:16,60.000,true,hevc,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
cfv_0156,每天坚持一分钟收紧盆底肌.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/每天坚持一分钟收紧盆底肌.mp4,每天坚持一分钟收紧盆底肌.mp4,105.019,79.133,1080x1920,9:16,60.000,true,hevc,aac,success,success,,,ffprobe 元数据 + 首帧解码探针
