source_category,relative_path,file_name,file_ext,duration_seconds,width,height,fps,video_codec,audio_codec,file_size_mb,read_status,deep_analysis_rank,deep_analysis_scope
ai_needed_final_video,AI需要的成片/4月17日(1).mp4,4月17日(1).mp4,.mp4,27.353,720,1280,60.000,hevc,aac,25.615,read_success_reused_existing_metadata,1,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/5月26日 (2)/5月26日 (2).mp4,5月26日 (2).mp4,.mp4,12.213,1080,1920,30.000,hevc,aac,11.003,read_success_reused_existing_metadata,2,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/5月26日(1)/5月26日(1).mp4,5月26日(1).mp4,.mp4,14.141,1080,1920,60.000,hevc,aac,19.548,read_success_reused_existing_metadata,3,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/5月26日/5月26日.mp4,5月26日.mp4,.mp4,14.141,1080,1920,60.000,hevc,aac,19.525,read_success_reused_existing_metadata,4,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/5月27日 (1)/5月27日 (1).mp4,5月27日 (1).mp4,.mp4,22.384,1080,1920,30.000,hevc,aac,20.240,read_success_reused_existing_metadata,5,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/5月27日/5月27日.mp4,5月27日.mp4,.mp4,16.509,1080,1920,30.000,hevc,aac,15.142,read_success_reused_existing_metadata,6,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/30+产后妈妈居家必练动作.mp4,30+产后妈妈居家必练动作.mp4,.mp4,10.611,1080,1920,60.000,hevc,aac,14.640,read_success_reused_existing_metadata,7,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/35岁以后都去练不管生完多久了每天100个 小肚子平了 臀翘了最重要的是可以锻炼盆底肌.mp4,35岁以后都去练不管生完多久了每天100个 小肚子平了 臀翘了最重要的是可以锻炼盆底肌.mp4,.mp4,11.749,1080,1920,60.000,hevc,aac,16.401,read_success_reused_existing_metadata,8,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/70%女性中招的盆底肌误区.mp4,70%女性中招的盆底肌误区.mp4,.mp4,65.782,1080,1920,60.000,hevc,aac,86.617,read_success_reused_existing_metadata,9,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/Z宫下垂盆底无力就练臀桥呼吸.mp4,Z宫下垂盆底无力就练臀桥呼吸.mp4,.mp4,79.575,1080,1920,60.000,hevc,aac,105.348,read_success_reused_existing_metadata,10,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/产后漏尿能自己好吗.mp4,产后漏尿能自己好吗.mp4,.mp4,117.725,1080,1920,60.000,hevc,aac,155.475,read_success_reused_existing_metadata,11,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/你的小肚子凸可能不是胖.mp4,你的小肚子凸可能不是胖.mp4,.mp4,55.519,1080,1920,30.000,hevc,aac,49.364,read_success_reused_existing_metadata,12,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/先减肥还是先改善漏尿.mp4,先减肥还是先改善漏尿.mp4,.mp4,60.534,1080,1920,60.000,hevc,aac,80.732,read_success_reused_existing_metadata,13,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/别再疯狂练收紧可能越练越漏尿.mp4,别再疯狂练收紧可能越练越漏尿.mp4,.mp4,43.769,1080,1920,60.000,hevc,aac,58.422,read_success_reused_existing_metadata,14,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/单纯练凯格尔能改善漏尿吗.mp4,单纯练凯格尔能改善漏尿吗.mp4,.mp4,184.134,1080,1920,60.000,hevc,aac,241.990,read_success_reused_existing_metadata,15,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/妈妈臀 臀凹陷一个动作饱满臀部.mp4,妈妈臀 臀凹陷一个动作饱满臀部.mp4,.mp4,13.305,1080,1920,60.000,hevc,aac,18.700,read_success_reused_existing_metadata,16,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/5月15日.mp4,5月15日.mp4,.mp4,20.039,1080,1920,30.000,h264,aac,24.542,read_success_reused_existing_metadata,17,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/5月16日.mp4,5月16日.mp4,.mp4,26.145,1080,1920,30.000,h264,aac,32.381,read_success_reused_existing_metadata,18,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/30岁的女性练八爪鱼要多久6.2（4）.mp4,30岁的女性练八爪鱼要多久6.2（4）.mp4,.mp4,17.554,1080,1920,30.000,h264,aac,21.865,read_success_reused_existing_metadata,19,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/40岁女性练八爪鱼需要多久呢.mp4,40岁女性练八爪鱼需要多久呢.mp4,.mp4,16.881,1080,1920,30.000,h264,aac,21.219,read_success_reused_existing_metadata,20,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/40岁女性练出J致的盆底肌需要多久？6.1.mp4,40岁女性练出J致的盆底肌需要多久？6.1.mp4,.mp4,18.506,1080,1920,30.000,h264,aac,22.579,read_success_reused_existing_metadata,21,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/40岁女性都想拥有灵动蜜桃臀6.15.mp4,40岁女性都想拥有灵动蜜桃臀6.15.mp4,.mp4,18.181,1080,1920,30.000,h264,aac,22.421,read_success_reused_existing_metadata,22,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/40岁的女性修复盆底肌要多久.mp4,40岁的女性修复盆底肌要多久.mp4,.mp4,18.483,1080,1920,30.000,h264,aac,22.322,read_success_reused_existing_metadata,23,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/40岁的女性修复盆底肌要多久？.mp4,40岁的女性修复盆底肌要多久？.mp4,.mp4,18.506,1080,1920,30.000,h264,aac,22.800,read_success_reused_existing_metadata,24,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/40岁的女性练出八爪鱼要多久.mp4,40岁的女性练出八爪鱼要多久.mp4,.mp4,16.811,1080,1920,30.000,h264,aac,20.589,read_success_reused_existing_metadata,25,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/40岁的女性练出八爪鱼需要多久？.mp4,40岁的女性练出八爪鱼需要多久？.mp4,.mp4,16.811,1080,1920,30.000,h264,aac,20.508,read_success_reused_existing_metadata,26,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/40＋的女性修复盆底肌要多久6.15.mp4,40＋的女性修复盆底肌要多久6.15.mp4,.mp4,18.785,1080,1920,30.000,h264,aac,23.135,read_success_reused_existing_metadata,27,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/40＋的姐妹练出紧致的盆底肌.mp4,40＋的姐妹练出紧致的盆底肌.mp4,.mp4,27.051,1080,1920,30.000,h264,aac,32.899,read_success_reused_existing_metadata,28,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/一个动作让你练出紧致的盆底肌.mp4,一个动作让你练出紧致的盆底肌.mp4,.mp4,29.837,1080,1920,30.000,h264,aac,36.385,read_success_reused_existing_metadata,29,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/一个小球四个动作轻松瘦腰翘臀6.2（2）.mp4,一个小球四个动作轻松瘦腰翘臀6.2（2）.mp4,.mp4,20.619,1080,1920,30.000,h264,aac,25.430,read_success_reused_existing_metadata,30,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/一个小球帮你练出少女腹.mp4,一个小球帮你练出少女腹.mp4,.mp4,10.077,1080,1920,30.000,h264,aac,12.669,read_success_reused_existing_metadata,31,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/一个瑜伽小球告别小肚腩妈妈臀.mp4,一个瑜伽小球告别小肚腩妈妈臀.mp4,.mp4,15.209,1080,1920,30.000,h264,aac,19.135,read_success_reused_existing_metadata,32,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/一个瑜伽小球告别臀凹陷6.4.mp4,一个瑜伽小球告别臀凹陷6.4.mp4,.mp4,11.122,1080,1920,30.000,h264,aac,14.065,read_success_reused_existing_metadata,33,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/一个瑜伽小球告别跑跳漏氵尴尬6.3（2）.mp4,一个瑜伽小球告别跑跳漏氵尴尬6.3（2）.mp4,.mp4,20.875,1080,1920,30.000,h264,aac,26.116,read_success_reused_existing_metadata,34,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/一个瑜伽小球练出灵动的八爪鱼6.1（3）.mp4,一个瑜伽小球练出灵动的八爪鱼6.1（3）.mp4,.mp4,16.974,1080,1920,30.000,h264,aac,20.818,read_success_reused_existing_metadata,35,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/一个瑜伽小球练出灵动的八爪鱼6.8（（3）.mp4,一个瑜伽小球练出灵动的八爪鱼6.8（（3）.mp4,.mp4,31.904,1080,1920,30.000,h264,aac,38.532,read_success_reused_existing_metadata,36,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/一个瑜伽小球练出紧致八爪鱼.mp4,一个瑜伽小球练出紧致八爪鱼.mp4,.mp4,23.173,1080,1920,30.000,h264,aac,28.266,read_success_reused_existing_metadata,37,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/一个瑜伽小球练出美丽的八爪鱼.mp4,一个瑜伽小球练出美丽的八爪鱼.mp4,.mp4,15.069,1080,1920,30.000,h264,aac,18.716,read_success_reused_existing_metadata,38,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/一个瑜伽小球练出美丽的盆底肌6.1（4）.mp4,一个瑜伽小球练出美丽的盆底肌6.1（4）.mp4,.mp4,17.67,1080,1920,30.000,h264,aac,21.855,read_success_reused_existing_metadata,39,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/一个瑜伽小球练出美丽的马甲线6.2.mp4,一个瑜伽小球练出美丽的马甲线6.2.mp4,.mp4,11.285,1080,1920,30.000,h264,aac,13.769,read_success_reused_existing_metadata,40,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/一个瑜伽小球肚子平了臀饱满6.10.mp4,一个瑜伽小球肚子平了臀饱满6.10.mp4,.mp4,15.58,1080,1920,30.000,h264,aac,19.201,read_success_reused_existing_metadata,41,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/一个瑜伽小球肚子平了臀饱满了6.17.mp4,一个瑜伽小球肚子平了臀饱满了6.17.mp4,.mp4,16.904,1080,1920,30.000,h264,aac,20.934,read_success_reused_existing_metadata,42,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/一个瑜伽球练出八爪鱼.mp4,一个瑜伽球练出八爪鱼.mp4,.mp4,13.142,720,1280,30.000,h264,aac,12.797,read_success_reused_existing_metadata,43,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/一分钟握力测试多少次才算及格呢 切片.mp4,一分钟握力测试多少次才算及格呢 切片.mp4,.mp4,151.742,1080,1920,30.000,h264,aac,181.513,read_success_reused_existing_metadata,44,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/一咳嗽就失控这个动作告别尴尬.mp4,一咳嗽就失控这个动作告别尴尬.mp4,.mp4,48.135,1080,1920,30.000,h264,aac,58.004,read_success_reused_existing_metadata,45,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/一招动态臀桥收腰收胯收盆底6.4（3）.mp4,一招动态臀桥收腰收胯收盆底6.4（3）.mp4,.mp4,34.087,1080,1920,30.000,h264,aac,40.893,read_success_reused_existing_metadata,46,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/三个动作帮你唤醒身体好状态.mp4,三个动作帮你唤醒身体好状态.mp4,.mp4,17.345,1080,1920,30.000,h264,aac,21.630,read_success_reused_existing_metadata,47,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/不管生了几个就练这几个动作6.15.mp4,不管生了几个就练这几个动作6.15.mp4,.mp4,24.334,1080,1920,30.000,h264,aac,29.761,read_success_reused_existing_metadata,48,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/产后假跨宽这一式越练越J.mp4,产后假跨宽这一式越练越J.mp4,.mp4,26.633,1080,1920,30.000,h264,aac,31.951,read_success_reused_existing_metadata,49,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/产后小腹下垂练这一式收固盆底.mp4,产后小腹下垂练这一式收固盆底.mp4,.mp4,73.468,1080,1920,30.000,h264,aac,87.631,read_success_reused_existing_metadata,50,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/产后尴尬漏氵一个动作帮你改变.mp4,产后尴尬漏氵一个动作帮你改变.mp4,.mp4,62.322,1080,1920,30.000,h264,aac,75.075,read_success_reused_existing_metadata,51,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/产后尴尬漏氵只需一个小球帮你.mp4,产后尴尬漏氵只需一个小球帮你.mp4,.mp4,18.367,1080,1920,30.000,h264,aac,22.651,read_success_reused_existing_metadata,52,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/产后扁平臀.mp4,产后扁平臀.mp4,.mp4,20.085,1080,1920,30.000,h264,aac,24.973,read_success_reused_existing_metadata,53,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/产后漏尿尴尬.mp4,产后漏尿尴尬.mp4,.mp4,22.848,1080,1920,30.000,h264,aac,28.363,read_success_reused_existing_metadata,54,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/产后漏水不用愁一个小球帮你改变.mp4,产后漏水不用愁一个小球帮你改变.mp4,.mp4,25.472,1080,1920,30.000,h264,aac,31.084,read_success_reused_existing_metadata,55,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/产后盆底高张一个动作帮你改善.mp4,产后盆底高张一个动作帮你改善.mp4,.mp4,21.548,1080,1920,30.000,h264,aac,26.681,read_success_reused_existing_metadata,56,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/产后膨出脱垂只需一个动作搞定.mp4,产后膨出脱垂只需一个动作搞定.mp4,.mp4,74.048,1080,1920,30.000,h264,aac,88.889,read_success_reused_existing_metadata,57,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/产后臀凹陷一个动作帮你改变.mp4,产后臀凹陷一个动作帮你改变.mp4,.mp4,12.98,1080,1920,30.000,h264,aac,16.119,read_success_reused_existing_metadata,58,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/产后骨盆外翻一个动作告别困扰.mp4,产后骨盆外翻一个动作告别困扰.mp4,.mp4,41.355,1080,1920,30.000,h264,aac,49.848,read_success_reused_existing_metadata,59,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/产后骨盆外翻一个动作帮你回正6.11.mp4,产后骨盆外翻一个动作帮你回正6.11.mp4,.mp4,74.977,1080,1920,30.000,h264,aac,89.855,read_success_reused_existing_metadata,60,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/会跳舞的臀你想拥有吗？.mp4,会跳舞的臀你想拥有吗？.mp4,.mp4,10.634,1080,1920,30.000,h264,aac,12.913,read_success_reused_existing_metadata,61,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/会跳舞的蜜桃臀你想要拥有吗？6.11.mp4,会跳舞的蜜桃臀你想要拥有吗？6.11.mp4,.mp4,10.634,1080,1920,30.000,h264,aac,13.366,read_success_reused_existing_metadata,62,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/停水停电这个动作帮你改变.mp4,停水停电这个动作帮你改变.mp4,.mp4,63.298,1080,1920,30.000,h264,aac,77.337,read_success_reused_existing_metadata,63,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/前壁膨出一个小球帮你改变.mp4,前壁膨出一个小球帮你改变.mp4,.mp4,44.605,1080,1920,30.000,h264,aac,53.893,read_success_reused_existing_metadata,64,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/口子闭合不上一个小球告别困扰.mp4,口子闭合不上一个小球告别困扰.mp4,.mp4,48.181,1080,1920,30.000,h264,aac,58.371,read_success_reused_existing_metadata,65,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只练这几个动作拥有八爪鱼般抓握力6.15.mp4,只练这几个动作拥有八爪鱼般抓握力6.15.mp4,.mp4,16.648,1080,1920,30.000,h264,aac,20.158,read_success_reused_existing_metadata,66,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个动作小腹凸出不见了.mp4,只需一个动作小腹凸出不见了.mp4,.mp4,42.91,1080,1920,30.000,h264,aac,52.820,read_success_reused_existing_metadata,67,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个动作收腰收胯收盆底.mp4,只需一个动作收腰收胯收盆底.mp4,.mp4,32.252,1080,1920,30.000,h264,aac,39.142,read_success_reused_existing_metadata,68,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个动作改善悬垂腹内压力6.15.mp4,只需一个动作改善悬垂腹内压力6.15.mp4,.mp4,12.608,1080,1920,30.000,h264,aac,15.063,read_success_reused_existing_metadata,69,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个动作盆底肌越练越紧.mp4,只需一个动作盆底肌越练越紧.mp4,.mp4,28.282,1080,1920,30.000,h264,aac,34.939,read_success_reused_existing_metadata,70,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个动作盆盆松练出少女腹.mp4,只需一个动作盆盆松练出少女腹.mp4,.mp4,10.17,1080,1920,30.000,h264,aac,13.024,read_success_reused_existing_metadata,71,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个动作练出会动的蜜桃臀6.12.mp4,只需一个动作练出会动的蜜桃臀6.12.mp4,.mp4,11.819,1080,1920,30.000,h264,aac,14.242,read_success_reused_existing_metadata,72,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个动作肚子平了臀翘了.mp4,只需一个动作肚子平了臀翘了.mp4,.mp4,10.356,1080,1920,30.000,h264,aac,12.620,read_success_reused_existing_metadata,73,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个动作腰细了盆底J致了6.12.mp4,只需一个动作腰细了盆底J致了6.12.mp4,.mp4,11.819,1080,1920,30.000,h264,aac,14.661,read_success_reused_existing_metadata,74,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个动作腰细了臀部翘了.mp4,只需一个动作腰细了臀部翘了.mp4,.mp4,12.701,1080,1920,30.000,h264,aac,16.023,read_success_reused_existing_metadata,75,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个动作腿细了胯缩小了.mp4,只需一个动作腿细了胯缩小了.mp4,.mp4,36.641,1080,1920,30.000,h264,aac,44.216,read_success_reused_existing_metadata,76,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个动作臀饱满了腰细了6.11.mp4,只需一个动作臀饱满了腰细了6.11.mp4,.mp4,10.356,1080,1920,30.000,h264,aac,13.087,read_success_reused_existing_metadata,77,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个动作臀饱满盆底肌J致了6.12.mp4,只需一个动作臀饱满盆底肌J致了6.12.mp4,.mp4,13.816,1080,1920,30.000,h264,aac,16.617,read_success_reused_existing_metadata,78,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个小球内脏下垂不见了.mp4,只需一个小球内脏下垂不见了.mp4,.mp4,42.934,1080,1920,30.000,h264,aac,52.601,read_success_reused_existing_metadata,79,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个小球告别跑跳漏水困扰.mp4,只需一个小球告别跑跳漏水困扰.mp4,.mp4,28.723,1080,1920,30.000,h264,aac,34.591,read_success_reused_existing_metadata,80,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个小球拯救妈妈臀臀凹陷.mp4,只需一个小球拯救妈妈臀臀凹陷.mp4,.mp4,29.652,1080,1920,30.000,h264,aac,36.375,read_success_reused_existing_metadata,81,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个小球练出紧致的盆底肌.mp4,只需一个小球练出紧致的盆底肌.mp4,.mp4,38.777,1080,1920,30.000,h264,aac,47.383,read_success_reused_existing_metadata,82,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个小球腰细了臀部翘了.mp4,只需一个小球腰细了臀部翘了.mp4,.mp4,12.655,1080,1920,30.000,h264,aac,15.443,read_success_reused_existing_metadata,83,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个小球让盆底肌越练越紧.mp4,只需一个小球让盆底肌越练越紧.mp4,.mp4,38.289,1080,1920,30.000,h264,aac,46.371,read_success_reused_existing_metadata,84,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个小球跑跳尴尬没有了.mp4,只需一个小球跑跳尴尬没有了.mp4,.mp4,22.105,1080,1920,30.000,h264,aac,26.858,read_success_reused_existing_metadata,85,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个瑜伽小球就能锻炼盆底肌6.16.mp4,只需一个瑜伽小球就能锻炼盆底肌6.16.mp4,.mp4,19.435,1080,1920,30.000,h264,aac,23.428,read_success_reused_existing_metadata,86,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个瑜伽小球轻松养出好体态6.1（5）.mp4,只需一个瑜伽小球轻松养出好体态6.1（5）.mp4,.mp4,18.344,1080,1920,30.000,h264,aac,22.583,read_success_reused_existing_metadata,87,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需一个瑜伽小球髋灵活了臀翘了6.8.mp4,只需一个瑜伽小球髋灵活了臀翘了6.8.mp4,.mp4,11.169,1080,1920,30.000,h264,aac,14.086,read_success_reused_existing_metadata,88,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需三个动作帮你瘦臀瘦肚子.mp4,只需三个动作帮你瘦臀瘦肚子.mp4,.mp4,19.249,1080,1920,30.000,h264,aac,23.481,read_success_reused_existing_metadata,89,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需三个动作臀饱满腰背挺拔6.15.mp4,只需三个动作臀饱满腰背挺拔6.15.mp4,.mp4,16.37,1080,1920,30.000,h264,aac,20.307,read_success_reused_existing_metadata,90,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需三个动作让P底紧致Q弹.mp4,只需三个动作让P底紧致Q弹.mp4,.mp4,16.138,1080,1920,30.000,h264,aac,19.957,read_success_reused_existing_metadata,91,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需两个动作肚子平了臀翘了.mp4,只需两个动作肚子平了臀翘了.mp4,.mp4,16.045,1080,1920,30.000,h264,aac,19.931,read_success_reused_existing_metadata,92,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需四个动作告别松弛漏水尴尬.mp4,只需四个动作告别松弛漏水尴尬.mp4,.mp4,20.433,1080,1920,30.000,h264,aac,25.157,read_success_reused_existing_metadata,93,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/只需四个动作臀翘了小肚子平了.mp4,只需四个动作臀翘了小肚子平了.mp4,.mp4,16.974,1080,1920,30.000,h264,aac,20.840,read_success_reused_existing_metadata,94,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/四个动作修复盆底肌.mp4,四个动作修复盆底肌.mp4,.mp4,32.577,1080,1920,30.000,h264,aac,39.936,read_success_reused_existing_metadata,95,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/四个动作告别跑跳漏水的问题6.1（2）.mp4,四个动作告别跑跳漏水的问题6.1（2）.mp4,.mp4,25.472,1080,1920,30.000,h264,aac,31.199,read_success_reused_existing_metadata,96,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/女性再懒也要练这四个动作6.5.mp4,女性再懒也要练这四个动作6.5.mp4,.mp4,15.952,1080,1920,30.000,h264,aac,19.365,read_success_reused_existing_metadata,97,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/宝妈必看.mp4,宝妈必看.mp4,.mp4,38.22,720,1280,30.000,h264,aac,37.499,read_success_reused_existing_metadata,98,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/小肚子凸出.mp4,小肚子凸出.mp4,.mp4,23.614,720,1280,30.000,h264,aac,23.212,read_success_reused_existing_metadata,99,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/小腹凸出 妈妈臀就练这几个动作6.15.mp4,小腹凸出 妈妈臀就练这几个动作6.15.mp4,.mp4,23.8,1080,1920,30.000,h264,aac,29.177,read_success_reused_existing_metadata,100,first_100_deep_analysis_scope
ai_needed_final_video,AI需要的成片/已发/小腹突出.mp4,小腹突出.mp4,.mp4,12.004,720,1280,30.000,h264,aac,11.871,read_success_reused_existing_metadata,101,pending_not_analyzed
ai_needed_final_video,AI需要的成片/已发/居家四个动作告别坠胀漏氵烦恼6.8（2）.mp4,居家四个动作告别坠胀漏氵烦恼6.8（2）.mp4,.mp4,36.641,1080,1920,30.000,h264,aac,44.581,read_success_reused_existing_metadata,102,pending_not_analyzed
ai_needed_final_video,AI需要的成片/已发/悬垂腹.mp4,悬垂腹.mp4,.mp4,27.121,720,1280,30.000,h264,aac,26.632,read_success_reused_existing_metadata,103,pending_not_analyzed
ai_needed_final_video,AI需要的成片/已发/悬垂腹别盲目的去卷腹.mp4,悬垂腹别盲目的去卷腹.mp4,.mp4,12.817,1080,1920,30.000,h264,aac,15.429,read_success_reused_existing_metadata,104,pending_not_analyzed
ai_needed_final_video,AI需要的成片/已发/想要小腹平坦一个小球帮你搞定6.4（2）.mp4,想要小腹平坦一个小球帮你搞定6.4（2）.mp4,.mp4,32.206,1080,1920,30.000,h264,aac,39.868,read_success_reused_existing_metadata,105,pending_not_analyzed
ai_needed_final_video,AI需要的成片/已发/扁平臀臀凹陷就练这两个动作.mp4,扁平臀臀凹陷就练这两个动作.mp4,.mp4,13.908,1080,1920,30.000,h264,aac,16.857,read_success_reused_existing_metadata,106,pending_not_analyzed
ai_needed_final_video,AI需要的成片/已发/新手练八爪鱼只需一个瑜伽小球6.11.mp4,新手练八爪鱼只需一个瑜伽小球6.11.mp4,.mp4,18.785,1080,1920,30.000,h264,aac,22.737,read_success_reused_existing_metadata,107,pending_not_analyzed
ai_needed_final_video,AI需要的成片/已发/日常练习10分钟练出灵动的蜜桃臀6.3.mp4,日常练习10分钟练出灵动的蜜桃臀6.3.mp4,.mp4,10.751,1080,1920,30.000,h264,aac,13.223,read_success_reused_existing_metadata,108,pending_not_analyzed
ai_needed_final_video,AI需要的成片/已发/松弛漏氵.mp4,松弛漏氵.mp4,.mp4,62.554,720,1280,30.000,h264,aac,61.618,read_success_reused_existing_metadata,109,pending_not_analyzed
ai_needed_final_video,AI需要的成片/已发/每天十分钟.mp4,每天十分钟.mp4,.mp4,9.404,1080,1920,30.000,h264,aac,11.255,read_success_reused_existing_metadata,110,pending_not_analyzed
ai_needed_final_video,AI需要的成片/已发/每天坚持这个动作让你越练越J致6.9.mp4,每天坚持这个动作让你越练越J致6.9.mp4,.mp4,42.655,1080,1920,30.000,h264,aac,51.196,read_success_reused_existing_metadata,111,pending_not_analyzed
